part_number,model,light_type,buzzer,voltage,color,mount,ip,db,ma,weight,size,pdf_page,description,source_url,source_page,source_title,category_name,row_no,data_model,data_voltage,data_color,data_ip,data_pl_id,search_text,validation_status
ST45L-BZ-1-220-G-LW18,Đèn tháp tiêu chuẩn/IP65,Buzzer,1,AC220V,G,LW18,Pole,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45L-BZ-1-220-G-LW18,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,245,ST45L-BZ,AC220V,G,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45l-bz st45l-bz-1-220-g-lw18 buzzer 1 ac220v g lw18 pole buzzer 90db đèn tháp led 45mm có còi 1 tầng g ac220v st45l-bz-1-220-g-lw18 p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45L-BZ-1-220-R,Đèn tháp tiêu chuẩn/IP65,Buzzer,1,AC220V,R,,Pole,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45L-BZ-1-220-R,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,235,ST45L-BZ,AC220V,R,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45l-bz st45l-bz-1-220-r buzzer 1 ac220v r pole buzzer 90db đèn tháp led 45mm có còi 1 tầng r ac220v st45l-bz-1-220-r p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45L-BZ-1-220-R-LW18,Đèn tháp tiêu chuẩn/IP65,Buzzer,1,AC220V,R,LW18,Pole,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45L-BZ-1-220-R-LW18,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,237,ST45L-BZ,AC220V,R,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45l-bz st45l-bz-1-220-r-lw18 buzzer 1 ac220v r lw18 pole buzzer 90db đèn tháp led 45mm có còi 1 tầng r ac220v st45l-bz-1-220-r-lw18 p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45L-BZ-1-24-A,Đèn tháp tiêu chuẩn/IP65,Buzzer,1,DC24V,A,,Pole,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45L-BZ-1-24-A,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,247,ST45L-BZ,DC24V,A,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45l-bz st45l-bz-1-24-a buzzer 1 dc24v a pole buzzer 90db đèn tháp led 45mm có còi 1 tầng a dc24v st45l-bz-1-24-a p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45L-BZ-1-24-A-LW18,Đèn tháp tiêu chuẩn/IP65,Buzzer,1,DC24V,A,LW18,Pole,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45L-BZ-1-24-A-LW18,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,249,ST45L-BZ,DC24V,A,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45l-bz st45l-bz-1-24-a-lw18 buzzer 1 dc24v a lw18 pole buzzer 90db đèn tháp led 45mm có còi 1 tầng a dc24v st45l-bz-1-24-a-lw18 p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45L-BZ-1-24-G,Đèn tháp tiêu chuẩn/IP65,Buzzer,1,DC24V,G,,Pole,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45L-BZ-1-24-G,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,239,ST45L-BZ,DC24V,G,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45l-bz st45l-bz-1-24-g buzzer 1 dc24v g pole buzzer 90db đèn tháp led 45mm có còi 1 tầng g dc24v st45l-bz-1-24-g p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45L-BZ-1-24-G-LW18,Đèn tháp tiêu chuẩn/IP65,Buzzer,1,DC24V,G,LW18,Pole,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45L-BZ-1-24-G-LW18,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,241,ST45L-BZ,DC24V,G,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45l-bz st45l-bz-1-24-g-lw18 buzzer 1 dc24v g lw18 pole buzzer 90db đèn tháp led 45mm có còi 1 tầng g dc24v st45l-bz-1-24-g-lw18 p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45L-BZ-1-24-R,Đèn tháp tiêu chuẩn/IP65,Buzzer,1,DC24V,R,,Pole,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45L-BZ-1-24-R,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,231,ST45L-BZ,DC24V,R,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45l-bz st45l-bz-1-24-r buzzer 1 dc24v r pole buzzer 90db đèn tháp led 45mm có còi 1 tầng r dc24v st45l-bz-1-24-r p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45L-BZ-1-24-R-LW18,Đèn tháp tiêu chuẩn/IP65,Buzzer,1,DC24V,R,LW18,Pole,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45L-BZ-1-24-R-LW18,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,233,ST45L-BZ,DC24V,R,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45l-bz st45l-bz-1-24-r-lw18 buzzer 1 dc24v r lw18 pole buzzer 90db đèn tháp led 45mm có còi 1 tầng r dc24v st45l-bz-1-24-r-lw18 p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45L-BZ-3-220-RAG,Đèn tháp tiêu chuẩn/IP65,Buzzer,3,AC220V,RAG,,Pole,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45L-BZ-3-220-RAG,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,259,ST45L-BZ,AC220V,RAG,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45l-bz st45l-bz-3-220-rag buzzer 3 ac220v rag pole buzzer 90db đèn tháp led 45mm có còi 3 tầng rag ac220v st45l-bz-3-220-rag p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45L-BZ-3-220-RAG-LW18,Đèn tháp tiêu chuẩn/IP65,Buzzer,3,AC220V,RAG,LW18,Pole,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45L-BZ-3-220-RAG-LW18,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,261,ST45L-BZ,AC220V,RAG,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45l-bz st45l-bz-3-220-rag-lw18 buzzer 3 ac220v rag lw18 pole buzzer 90db đèn tháp led 45mm có còi 3 tầng rag ac220v st45l-bz-3-220-rag-lw18 p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45L-BZ-3-24-RAG,Đèn tháp tiêu chuẩn/IP65,Buzzer,3,DC24V,RAG,,Pole,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45L-BZ-3-24-RAG,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,255,ST45L-BZ,DC24V,RAG,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45l-bz st45l-bz-3-24-rag buzzer 3 dc24v rag pole buzzer 90db đèn tháp led 45mm có còi 3 tầng rag dc24v st45l-bz-3-24-rag p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45L-BZ-3-24-RAG-LW18,Đèn tháp tiêu chuẩn/IP65,Buzzer,3,DC24V,RAG,LW18,Pole,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45L-BZ-3-24-RAG-LW18,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,257,ST45L-BZ,DC24V,RAG,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45l-bz st45l-bz-3-24-rag-lw18 buzzer 3 dc24v rag lw18 pole buzzer 90db đèn tháp led 45mm có còi 3 tầng rag dc24v st45l-bz-3-24-rag-lw18 p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45L-BZ-5-220-RAGBW,Đèn tháp tiêu chuẩn/IP65,Buzzer,5,AC220V,RAGBW,,Pole,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45L-BZ-5-220-RAGBW,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,267,ST45L-BZ,AC220V,RAGBW,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45l-bz st45l-bz-5-220-ragbw buzzer 5 ac220v ragbw pole buzzer 90db đèn tháp led 45mm có còi 5 tầng ragbw ac220v st45l-bz-5-220-ragbw p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45L-BZ-5-220-RAGBW-LW18,Đèn tháp tiêu chuẩn/IP65,Buzzer,5,AC220V,RAGBW,LW18,Pole,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45L-BZ-5-220-RAGBW-LW18,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,269,ST45L-BZ,AC220V,RAGBW,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45l-bz st45l-bz-5-220-ragbw-lw18 buzzer 5 ac220v ragbw lw18 pole buzzer 90db đèn tháp led 45mm có còi 5 tầng ragbw ac220v st45l-bz-5-220-ragbw-lw18 p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45L-BZ-5-24-RAGBW,Đèn tháp tiêu chuẩn/IP65,Buzzer,5,DC24V,RAGBW,,Pole,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45L-BZ-5-24-RAGBW,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,263,ST45L-BZ,DC24V,RAGBW,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45l-bz st45l-bz-5-24-ragbw buzzer 5 dc24v ragbw pole buzzer 90db đèn tháp led 45mm có còi 5 tầng ragbw dc24v st45l-bz-5-24-ragbw p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45L-BZ-5-24-RAGBW-LW18,Đèn tháp tiêu chuẩn/IP65,Buzzer,5,DC24V,RAGBW,LW18,Pole,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45L-BZ-5-24-RAGBW-LW18,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,265,ST45L-BZ,DC24V,RAGBW,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45l-bz st45l-bz-5-24-ragbw-lw18 buzzer 5 dc24v ragbw lw18 pole buzzer 90db đèn tháp led 45mm có còi 5 tầng ragbw dc24v st45l-bz-5-24-ragbw-lw18 p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45MEL-3-24-RAG,Đèn tháp tiêu chuẩn/IP65,Extended,3,DC24V,RAG,,Direct,,,IP23(BZ)/IP44,"CE, UL",ST45MEL-3-24-RAG,P27-28,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,270,ST45MEL,DC24V,RAG,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45mel st45mel-3-24-rag extended 3 dc24v rag direct đèn tháp led 45mm co so 40mm 3 tầng st45mel-3-24-rag p27-28 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45ML-1-220-A,Đèn tháp tiêu chuẩn/IP65,Standard,1,AC220V,A,,Direct,,,IP23(BZ)/IP44,"CE, UL",ST45ML-1-220-A,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,220,ST45ML,AC220V,A,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45ml st45ml-1-220-a standard 1 ac220v a direct đèn tháp led 45mm 1 tầng a ac220v st45ml-1-220-a p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45ML-1-220-G,Đèn tháp tiêu chuẩn/IP65,Standard,1,AC220V,G,,Direct,,,IP23(BZ)/IP44,"CE, UL",ST45ML-1-220-G,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,216,ST45ML,AC220V,G,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45ml st45ml-1-220-g standard 1 ac220v g direct đèn tháp led 45mm 1 tầng g ac220v st45ml-1-220-g p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45ML-1-220-R,Đèn tháp tiêu chuẩn/IP65,Standard,1,AC220V,R,,Direct,,,IP23(BZ)/IP44,"CE, UL",ST45ML-1-220-R,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,212,ST45ML,AC220V,R,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45ml st45ml-1-220-r standard 1 ac220v r direct đèn tháp led 45mm 1 tầng r ac220v st45ml-1-220-r p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45ML-1-24-A,Đèn tháp tiêu chuẩn/IP65,Standard,1,DC24V,A,,Direct,,,IP23(BZ)/IP44,"CE, UL",ST45ML-1-24-A,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,218,ST45ML,DC24V,A,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45ml st45ml-1-24-a standard 1 dc24v a direct đèn tháp led 45mm 1 tầng a dc24v st45ml-1-24-a p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45ML-1-24-G,Đèn tháp tiêu chuẩn/IP65,Standard,1,DC24V,G,,Direct,,,IP23(BZ)/IP44,"CE, UL",ST45ML-1-24-G,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,214,ST45ML,DC24V,G,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45ml st45ml-1-24-g standard 1 dc24v g direct đèn tháp led 45mm 1 tầng g dc24v st45ml-1-24-g p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45ML-1-24-R,Đèn tháp tiêu chuẩn/IP65,Standard,1,DC24V,R,,Direct,,,IP23(BZ)/IP44,"CE, UL",ST45ML-1-24-R,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,210,ST45ML,DC24V,R,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45ml st45ml-1-24-r standard 1 dc24v r direct đèn tháp led 45mm 1 tầng r dc24v st45ml-1-24-r p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45ML-3-220-RAG,Đèn tháp tiêu chuẩn/IP65,Standard,3,AC220V,RAG,,Direct,,,IP23(BZ)/IP44,"CE, UL",ST45ML-3-220-RAG,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,224,ST45ML,AC220V,RAG,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45ml st45ml-3-220-rag standard 3 ac220v rag direct đèn tháp led 45mm 3 tầng rag ac220v st45ml-3-220-rag p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45ML-3-24-RAG,Đèn tháp tiêu chuẩn/IP65,Standard,3,DC24V,RAG,,Direct,,,IP23(BZ)/IP44,"CE, UL",ST45ML-3-24-RAG,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,222,ST45ML,DC24V,RAG,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45ml st45ml-3-24-rag standard 3 dc24v rag direct đèn tháp led 45mm 3 tầng rag dc24v st45ml-3-24-rag p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45ML-5-220-RAGBW,Đèn tháp tiêu chuẩn/IP65,Standard,5,AC220V,RAGBW,,Direct,,,IP23(BZ)/IP44,"CE, UL",ST45ML-5-220-RAGBW,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,228,ST45ML,AC220V,RAGBW,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45ml st45ml-5-220-ragbw standard 5 ac220v ragbw direct đèn tháp led 45mm 5 tầng ragbw ac220v st45ml-5-220-ragbw p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45ML-5-24-RAGBW,Đèn tháp tiêu chuẩn/IP65,Standard,5,DC24V,RAGBW,,Direct,,,IP23(BZ)/IP44,"CE, UL",ST45ML-5-24-RAGBW,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,226,ST45ML,DC24V,RAGBW,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45ml st45ml-5-24-ragbw standard 5 dc24v ragbw direct đèn tháp led 45mm 5 tầng ragbw dc24v st45ml-5-24-ragbw p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45ML-BZ-1-220-A,Đèn tháp tiêu chuẩn/IP65,Buzzer,1,AC220V,A,,Direct,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45ML-BZ-1-220-A,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,221,ST45ML-BZ,AC220V,A,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45ml-bz st45ml-bz-1-220-a buzzer 1 ac220v a direct buzzer 90db đèn tháp led 45mm có còi 1 tầng a ac220v st45ml-bz-1-220-a p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45ML-BZ-1-220-G,Đèn tháp tiêu chuẩn/IP65,Buzzer,1,AC220V,G,,Direct,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45ML-BZ-1-220-G,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,217,ST45ML-BZ,AC220V,G,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45ml-bz st45ml-bz-1-220-g buzzer 1 ac220v g direct buzzer 90db đèn tháp led 45mm có còi 1 tầng g ac220v st45ml-bz-1-220-g p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45ML-BZ-1-220-R,Đèn tháp tiêu chuẩn/IP65,Buzzer,1,AC220V,R,,Direct,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45ML-BZ-1-220-R,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,213,ST45ML-BZ,AC220V,R,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45ml-bz st45ml-bz-1-220-r buzzer 1 ac220v r direct buzzer 90db đèn tháp led 45mm có còi 1 tầng r ac220v st45ml-bz-1-220-r p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45ML-BZ-1-24-A,Đèn tháp tiêu chuẩn/IP65,Buzzer,1,DC24V,A,,Direct,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45ML-BZ-1-24-A,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,219,ST45ML-BZ,DC24V,A,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45ml-bz st45ml-bz-1-24-a buzzer 1 dc24v a direct buzzer 90db đèn tháp led 45mm có còi 1 tầng a dc24v st45ml-bz-1-24-a p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45ML-BZ-1-24-G,Đèn tháp tiêu chuẩn/IP65,Buzzer,1,DC24V,G,,Direct,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45ML-BZ-1-24-G,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,215,ST45ML-BZ,DC24V,G,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45ml-bz st45ml-bz-1-24-g buzzer 1 dc24v g direct buzzer 90db đèn tháp led 45mm có còi 1 tầng g dc24v st45ml-bz-1-24-g p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
ST45ML-BZ-1-24-R,Đèn tháp tiêu chuẩn/IP65,Buzzer,1,DC24V,R,,Direct,Buzzer 90dB,,IP23(BZ)/IP44,"CE, UL",ST45ML-BZ-1-24-R,P48-49,https://qlight.vn/san-pham/den-thap-tin-hieu/,san-pham-den-thap-tin-hieu,"Đèn tháp tín hiệu Qlight | Signal Tower Lights, Modular, USB, Ethernet",Đèn tháp tín hiệu Qlight cho máy móc và dây chuyền công nghiệp,211,ST45ML-BZ,DC24V,R,IP23(BZ)/IP44,,"pl012 đèn tháp tiêu chuẩn/ip65 st45 led steady/flashing st45ml-bz st45ml-bz-1-24-r buzzer 1 dc24v r direct buzzer 90db đèn tháp led 45mm có còi 1 tầng r dc24v st45ml-bz-1-24-r p48-49 ip23(bz)/ip44 ce, ul",imported_from_live_site
